@relation 'DDoS'

@attribute ' Protocol' {0,6,17}
@attribute ' Flow Duration' numeric
@attribute ' Total Fwd Packets' numeric
@attribute ' Total Backward Packets' numeric
@attribute 'Total Length of Fwd Packets' numeric
@attribute ' Total Length of Bwd Packets' numeric
@attribute ' Fwd Packet Length Max' numeric
@attribute ' Fwd Packet Length Min' numeric
@attribute ' Fwd Packet Length Mean' numeric
@attribute ' Fwd Packet Length Std' numeric
@attribute 'Bwd Packet Length Max' numeric
@attribute ' Bwd Packet Length Min' numeric
@attribute ' Bwd Packet Length Mean' numeric
@attribute ' Bwd Packet Length Std' numeric
@attribute 'Flow Bytes/s' numeric
@attribute ' Flow Packets/s' numeric
@attribute ' Flow IAT Mean' numeric
@attribute ' Flow IAT Std' numeric
@attribute ' Flow IAT Max' numeric
@attribute ' Flow IAT Min' numeric
@attribute 'Fwd IAT Total' numeric
@attribute ' Fwd IAT Mean' numeric
@attribute ' Fwd IAT Std' numeric
@attribute ' Fwd IAT Max' numeric
@attribute ' Fwd IAT Min' numeric
@attribute 'Bwd IAT Total' numeric
@attribute ' Bwd IAT Mean' numeric
@attribute ' Bwd IAT Std' numeric
@attribute ' Bwd IAT Max' numeric
@attribute ' Bwd IAT Min' numeric
@attribute 'Fwd PSH Flags' numeric
@attribute ' Bwd PSH Flags' numeric
@attribute ' Fwd URG Flags' numeric
@attribute ' Bwd URG Flags' numeric
@attribute ' Fwd Header Length' numeric
@attribute ' Bwd Header Length' numeric
@attribute 'Fwd Packets/s' numeric
@attribute ' Bwd Packets/s' numeric
@attribute ' Min Packet Length' numeric
@attribute ' Max Packet Length' numeric
@attribute ' Packet Length Mean' numeric
@attribute ' Packet Length Std' numeric
@attribute ' Packet Length Variance' numeric
@attribute 'FIN Flag Count' numeric
@attribute ' SYN Flag Count' numeric
@attribute ' RST Flag Count' numeric
@attribute ' PSH Flag Count' numeric
@attribute ' ACK Flag Count' numeric
@attribute ' URG Flag Count' numeric
@attribute ' CWE Flag Count' numeric
@attribute ' ECE Flag Count' numeric
@attribute ' Down/Up Ratio' numeric
@attribute ' Average Packet Size' numeric
@attribute ' Avg Fwd Segment Size' numeric
@attribute ' Avg Bwd Segment Size' numeric
@attribute 'Fwd Avg Bytes/Bulk' numeric
@attribute ' Fwd Avg Packets/Bulk' numeric
@attribute ' Fwd Avg Bulk Rate' numeric
@attribute ' Bwd Avg Bytes/Bulk' numeric
@attribute ' Bwd Avg Packets/Bulk' numeric
@attribute 'Bwd Avg Bulk Rate' numeric
@attribute 'Subflow Fwd Packets' numeric
@attribute ' Subflow Fwd Bytes' numeric
@attribute ' Subflow Bwd Packets' numeric
@attribute ' Subflow Bwd Bytes' numeric
@attribute Init_Win_bytes_forward numeric
@attribute ' Init_Win_bytes_backward' numeric
@attribute ' act_data_pkt_fwd' numeric
@attribute ' min_seg_size_forward' numeric
@attribute 'Active Mean' numeric
@attribute ' Active Std' numeric
@attribute ' Active Max' numeric
@attribute ' Active Min' numeric
@attribute 'Idle Mean' numeric
@attribute ' Idle Std' numeric
@attribute ' Idle Max' numeric
@attribute ' Idle Min' numeric
@attribute ' Label' {BENIGN,DDoS}

@data
6,219197,10,7,549,3934,192,0,54.9,70.838549,1430,0,562,640.301231,20451.92224,77.555806,13699.8125,22165.19772,71304,3,219197,24355.22222,25428.54028,71304,3,110720,18453.33333,30010.98218,71885,4,0,0,0,0,212,152,45.621062,31.934744,0,1430,249.055556,462.067537,213506.4085,0,0,0,1,0,0,0,0,0,263.705882,54.9,562,0,0,0,0,0,0,10,549,7,3934,8192,343,9,20,0,0,0,0,0,0,0,0,BENIGN
17,83177603,2,2,97,169,56,41,48.5,10.606602,97,72,84.5,17.67767,3.197976,0.04809,27700000,48000000,83100000,524,83100000,83100000,0,83100000,83100000,83200000,83200000,0,83200000,83200000,0,0,0,0,52,40,0.024045,0.024045,41,97,64.4,21.267346,452.3,0,0,0,0,0,0,0,0,1,80.5,48.5,84.5,0,0,0,0,0,0,2,97,2,169,-1,-1,1,20,524,0,524,524,83100000,0,83100000,83100000,BENIGN
6,1,2,0,31,0,31,0,15.5,21.92031,0,0,0,0,31000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,31,20.666667,17.897858,320.333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,107,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
6,120981,1,1,6,6,6,6,6,0,6,6,6,0,99.189129,16.531521,120981,0,120981,120981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8.265761,8.265761,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,30016,30016,0,20,0,0,0,0,0,0,0,0,BENIGN
6,6053454,3,1,12,0,6,0,4,3.464102,0,0,0,0,1.982339,0.66078,2017818,3481821.64,6038270,94,6053454,3026727,4258964.954,6038270,15184,0,0,0,0,0,0,0,0,0,72,32,0.495585,0.165195,0,6,2.4,3.286335,10.8,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,BENIGN
6,15646395,9,9,1022,4256,676,0,113.555556,221.663659,1871,0,472.888889,712.863845,337.330101,1.150425,920376.1765,2624261.912,9940894,3,10600000,1320350.5,3485822.608,9940894,164,15600000,1952695.625,3696521.198,10000000,3,0,0,0,0,192,204,0.575212,0.575212,0,1871,277.789474,533.384016,284498.5088,0,0,0,1,0,0,0,0,1,293.222222,113.555556,472.888889,0,0,0,0,0,0,9,1022,9,4256,8192,34,8,20,323422.5,422125.0707,621910,24935,7499773.5,3452265.718,9940894,5058653,BENIGN
6,533062,6,2,11607,26,7215,0,1934.5,3123.682298,20,6,13,9.899495,21822.97744,15.007635,76151.71429,201103.3391,532211,5,533062,106612.4,237916.9876,532211,5,29,29,0,29,29,0,0,0,0,144,40,11.255726,3.751909,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0,BENIGN
17,143,2,2,88,120,44,44,44,0,60,60,60,0,1454545.455,27972.02797,47.666667,76.500545,136,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,13986.01399,13986.01399,44,60,50.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,63,44,60,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,16804450,30,35,1515,52261,751,0,50.5,147.426604,4140,0,1493.171429,998.330032,3200.104734,3.868023,262569.5313,1350434.708,9752487,3,11800000,406958.5172,1802723.958,9752487,107,16700000,489884.0588,1901099.074,10100000,3,0,0,0,0,612,724,1.785241,2.082782,0,4140,814.787879,1028.904922,1058645.339,0,0,0,1,0,0,0,0,1,827.323077,50.5,1493.171429,0,0,0,0,0,0,30,1515,35,52261,8192,143,29,20,2049310,0,2049310,2049310,9752487,0,9752487,9752487,BENIGN
6,149989,1,5,6,30,6,6,6,0,6,6,6,0,240.017601,40.002934,29997.8,60256.98795,137647,1,0,0,0,0,0,144068,36017,67820.84983,137647,1,0,0,0,0,20,100,6.667156,33.335778,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
6,7334083,1,5,6,30,6,6,6,0,6,6,6,0,4.908589,0.818098,1466816.6,3263026.168,7303879,1,0,0,0,0,0,7316824,1829206,3649787.097,7303879,1,0,0,0,0,20,100,0.13635,0.681748,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,30204,0,30204,30204,7303879,0,7303879,7303879,BENIGN
17,50579,1,1,42,70,42,42,42,0,70,70,70,0,2214.357737,39.542102,50579,0,50579,50579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,19.771051,19.771051,42,70,51.333333,16.165808,261.333333,0,0,0,0,0,0,0,0,1,77,42,70,0,0,0,0,0,0,1,42,1,70,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
17,31083,2,2,62,510,31,31,31,0,255,255,255,0,18402.34212,128.687707,10361,17939.71625,31076,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,64.343854,64.343854,31,255,120.6,122.689853,15052.8,0,0,0,0,0,0,0,0,1,150.75,31,255,0,0,0,0,0,0,2,62,2,510,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,118426308,16,15,1205,5231,535,0,75.3125,135.929256,1430,0,348.733333,489.592756,54.346033,0.261766,3947543.6,14900000,58800000,0,118000000,7895087.2,20600000,58900000,0,118000000,8452825.357,21300000,58900000,1,0,0,0,0,332,312,0.135105,0.126661,0,1430,201.125,370.418312,137209.7258,0,0,0,1,0,0,0,0,0,207.612903,75.3125,348.733333,0,0,0,0,0,0,16,1205,15,5231,8192,360,15,20,502605,548516.8723,890465,114745,58700000,236215.3842,58800000,58500000,BENIGN
6,8193657,1,5,6,30,6,6,6,0,6,6,6,0,4.393643,0.732274,1638731.4,3648234.978,8164881,1,0,0,0,0,0,8181826,2045456.5,4079622.846,8164881,1,0,0,0,0,20,100,0.122046,0.610228,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,28776,0,28776,28776,8164881,0,8164881,8164881,BENIGN
17,280,2,2,90,206,45,45,45,0,103,103,103,0,1057142.857,14285.71429,93.333333,120.765613,230,1,49,49,0,49,49,1,1,0,1,1,0,0,0,0,64,64,7142.857143,7142.857143,45,103,68.2,31.767908,1009.2,0,0,0,0,0,0,0,0,1,85.25,45,103,0,0,0,0,0,0,2,90,2,206,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,65,2,0,12,0,6,6,6,0,0,0,0,0,184615.3846,30769.23077,65,0,65,65,65,65,0,65,65,0,0,0,0,0,0,0,0,0,40,0,30769.23077,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,31088,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,19,4,1,24,0,6,6,6,0,0,0,0,0,1263157.895,263157.8947,4.75,6.238322,14,1,5,1.666667,1.154701,3,1,0,0,0,0,0,0,0,0,0,80,32,210526.3158,52631.57895,0,6,5,2.44949,6,1,0,0,0,1,0,0,0,0,6,6,0,0,0,0,0,0,0,4,24,1,0,0,548,3,20,0,0,0,0,0,0,0,0,BENIGN
6,67131,6,2,11601,26,7300,0,1933.5,2864.553281,20,6,13,9.899495,173198.6713,119.169981,9590.142857,22050.54192,59269,1,67131,13426.2,25807.1152,59269,77,1,1,0,1,1,0,0,0,0,144,40,89.377486,29.792495,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,0,1453.375,1933.5,13,0,0,0,0,0,0,6,11601,2,26,8192,256,4,20,0,0,0,0,0,0,0,0,BENIGN
6,88,1,2,6,12,6,6,6,0,6,6,6,0,204545.4545,34090.90909,44,7.071068,49,39,0,0,0,0,0,49,49,0,49,49,0,0,0,0,20,40,11363.63636,22727.27273,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,0,0,0,0,0,0,1,6,2,12,245,256,0,20,0,0,0,0,0,0,0,0,BENIGN
17,30610,2,2,88,200,44,44,44,0,100,100,100,0,9408.689971,130.67625,10203.33333,17667.49559,30604,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,40,65.338125,65.338125,44,100,66.4,30.672463,940.8,0,0,0,0,0,0,0,0,1,83,44,100,0,0,0,0,0,0,2,88,2,200,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,429816,3,4,679,421,679,0,226.333333,392.020833,421,0,105.25,210.5,2559.234649,16.286039,71636,110284.2748,214020,4,214107,107053.5,151322.9725,214055,52,215816,71938.66667,123141.5772,214127,4,0,0,0,0,104,136,6.979731,9.306308,0,679,137.5,263.772629,69576,0,0,0,1,0,0,0,0,1,157.142857,226.333333,105.25,0,0,0,0,0,0,3,679,4,421,29200,5059,1,32,0,0,0,0,0,0,0,0,BENIGN
17,120442,2,2,88,162,44,44,44,0,81,81,81,0,2075.687883,33.211006,40147.33333,69533.75703,120438,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,40,40,16.605503,16.605503,44,81,58.8,20.265735,410.7,0,0,0,0,0,0,0,0,1,73.5,44,81,0,0,0,0,0,0,2,88,2,162,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,85836307,6,10,11613,68,10135,0,1935.5,4058.890772,20,0,6.8,5.006662,136.084606,0.186401,5722420.467,21200000,82200000,1,85800000,17200000,38300000,85700000,15,85700000,9523821.778,27300000,82200000,1,0,0,0,0,132,212,0.0699,0.116501,0,10135,687.470588,2459.880437,6051011.765,0,0,0,0,1,1,0,0,1,730.4375,1935.5,6.8,0,0,0,0,0,0,6,11613,10,68,229,256,4,20,3550347,0,3550347,3550347,82200000,0,82200000,82200000,BENIGN
6,299985,2,0,12,0,6,6,6,0,0,0,0,0,40.002,6.667,299985,0,299985,299985,299985,299985,0,299985,299985,0,0,0,0,0,0,0,0,0,40,0,6.667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
17,1091,2,2,90,122,45,45,45,0,61,61,61,0,194317.1402,3666.361137,363.666667,623.827166,1084,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,1833.180568,1833.180568,45,61,51.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,64.25,45,61,0,0,0,0,0,0,2,90,2,122,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
17,170990,1,1,42,135,42,42,42,0,135,135,135,0,1035.148254,11.69659,170990,0,170990,170990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,5.848295,5.848295,42,135,73,53.693575,2883,0,0,0,0,0,0,0,0,1,109.5,42,135,0,0,0,0,0,0,1,42,1,135,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
6,85928893,8,10,11607,68,4380,0,1450.875,1559.504998,20,0,6.8,5.006662,135.868153,0.209476,5054640.765,19900000,82300000,2,85900000,12300000,32400000,85800000,17,85800000,9537513.444,27300000,82300000,2,0,0,0,0,172,212,0.0931,0.116375,0,4380,614.789474,1217.558239,1482448.064,0,0,0,0,1,1,0,0,1,648.944444,1450.875,6.8,0,0,0,0,0,0,8,11607,10,68,229,256,6,20,3540397,0,3540397,3540397,82300000,0,82300000,82300000,BENIGN
6,8605355,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683282,162.573188,0.69724,1721071,3844337.102,8598030,0,0,0,0,0,0,8602801,2150700.25,4298219.987,8598030,0,1,0,0,0,20,112,0.116207,0.581034,0,1375,396.285714,668.59273,447016.2381,0,1,0,0,1,1,0,0,5,462.333333,1375,4.8,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,7325,0,7325,7325,8598030,0,8598030,8598030,BENIGN
6,429367,3,4,536,908,536,0,178.666667,309.459744,908,0,227,454,3363.090317,16.303069,71561.16667,110195.2131,213822,1,214128,107064,151019.6237,213851,277,215545,71848.33333,123218.1107,214126,1,0,0,0,0,108,136,6.98703,9.31604,0,908,180.5,348.695119,121588.2857,0,0,0,1,0,0,0,0,1,206.285714,178.666667,227,0,0,0,0,0,0,3,536,4,908,65535,4916,1,32,0,0,0,0,0,0,0,0,BENIGN
6,89534725,7,9,11613,62,5840,0,1659,2429.621575,20,0,6.888889,5.301991,130.396335,0.178702,5968981.667,21700000,84100000,3,89500000,14900000,35900000,88300000,3,88300000,11000000,29600000,84100000,3,0,0,0,0,152,192,0.078182,0.10052,0,5840,687.117647,1707.681172,2916174.985,0,0,0,0,1,1,0,0,1,730.0625,1659,6.888889,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,4142493,0,4142493,4142493,84100000,0,84100000,84100000,BENIGN
6,7983931,1,6,6,36,6,6,6,0,6,6,6,0,5.260567,0.876761,1330655.167,3249538.797,7963733,4,0,0,0,0,0,7982777,1596555.4,3559368.762,7963733,4,0,0,0,0,20,120,0.125252,0.75151,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857143,6,6,0,0,0,0,0,0,1,6,6,36,229,0,0,20,20198,0,20198,20198,7963733,0,7963733,7963733,BENIGN
6,205430,2,0,12,0,6,6,6,0,0,0,0,0,58.414058,9.735676,205430,0,205430,205430,205430,205430,0,205430,205430,0,0,0,0,0,0,0,0,0,40,0,9.735676,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,87583352,7,9,11607,62,5840,0,1658.142857,2127.59774,20,0,6.888889,5.301991,133.233083,0.182683,5838890.133,22000000,85200000,1,87600000,14600000,35400000,86800000,45,86900000,10900000,30000000,85200000,1,0,0,0,0,152,192,0.079924,0.102759,0,5840,686.764706,1548.96754,2399300.441,0,0,0,0,1,1,0,0,1,729.6875,1658.142857,6.888889,0,0,0,0,0,0,7,11607,9,62,229,256,5,20,1643051,0,1643051,1643051,85200000,0,85200000,85200000,BENIGN
6,9919136,1,6,6,36,6,6,6,0,6,6,6,0,4.23424,0.705707,1653189.333,4033597.967,9886721,1,0,0,0,0,0,9899809,1979961.8,4420015.709,9886721,1,0,0,0,0,20,120,0.100815,0.604891,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857143,6,6,0,0,0,0,0,0,1,6,6,36,229,0,0,20,32415,0,32415,32415,9886721,0,9886721,9886721,BENIGN
6,5608377,5,1,135,46,46,6,27,20.124612,46,46,46,0,32.273151,1.069828,1121675.4,2464495.741,5530161,1,5608377,1402094.25,2752288.9,5530161,1,0,0,0,0,0,1,0,0,0,100,20,0.891524,0.178305,6,46,32.428571,18.8667,355.952381,0,1,0,0,1,0,0,0,0,37.833333,27,46,0,0,0,0,0,0,5,135,1,46,258,373,4,20,77942,0,77942,77942,5530161,0,5530161,5530161,BENIGN
6,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,377,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,33270,1,1,6,6,6,6,6,0,6,6,6,0,360.685302,60.114217,33270,0,33270,33270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30.057109,30.057109,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,237,11,0,20,0,0,0,0,0,0,0,0,BENIGN
6,5818238,8,6,390,3716,209,0,48.75,77.13578,1460,0,619.333333,679.909014,705.711935,2.406227,447556.7692,1570392.301,5673876,48,5818238,831176.8571,2135595.684,5673876,48,69852,13970.4,16949.82278,34882,49,0,0,0,0,172,132,1.374987,1.03124,0,1460,273.733333,503.52592,253538.3524,0,0,0,1,0,0,0,0,0,293.285714,48.75,619.333333,0,0,0,0,0,0,8,390,6,3716,8192,119,7,20,144314,0,144314,144314,5673876,0,5673876,5673876,BENIGN
6,12647784,1,6,6,36,6,6,6,0,6,6,6,0,3.32074,0.553457,2107964,5149402.343,12600000,0,0,0,0,0,0,12600000,2524932.6,5642823.718,12600000,0,0,0,0,0,20,120,0.079065,0.474391,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857143,6,6,0,0,0,0,0,0,1,6,6,36,229,0,0,20,28662,0,28662,28662,12600000,0,12600000,12600000,BENIGN
6,66450,3,5,426,2280,420,0,142,240.773753,1460,2,456,659.854529,40722.34763,120.391272,9492.857143,15691.39072,32482,1,32797,16398.5,22841.67035,32550,247,34016,8504,16232.90516,32845,1,0,0,0,0,72,104,45.146727,75.244545,0,1460,300.666667,517.704549,268018,0,0,0,1,0,0,0,0,1,338.25,142,456,0,0,0,0,0,0,3,426,5,2280,8192,30016,2,20,0,0,0,0,0,0,0,0,BENIGN
6,81877718,5,9,11607,62,8760,0,2321.4,3802.315321,20,0,6.888889,5.301991,142.517406,0.170987,6298286,20700000,75200000,1,81900000,20500000,40200000,80800000,198,80800000,10100000,26400000,75200000,1,0,0,0,0,112,192,0.061067,0.10992,0,8760,778.333333,2325.15043,5406324.524,0,0,0,0,1,1,0,0,1,833.928571,2321.4,6.888889,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,26960,0,26960,26960,40400000,49200000,75200000,5602933,BENIGN
6,9580494,1,5,6,30,6,6,6,0,6,6,6,0,3.757635,0.626273,1916098.8,4278235.524,9569235,1,0,0,0,0,0,9579767,2394941.75,4782864.741,9569235,1,0,0,0,0,20,100,0.104379,0.521894,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,11259,0,11259,11259,9569235,0,9569235,9569235,BENIGN
17,204,2,2,84,204,42,42,42,0,102,102,102,0,1411764.706,19607.84314,68,76.295478,152,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,40,40,9803.921569,9803.921569,42,102,66,32.863353,1080,0,0,0,0,0,0,0,0,1,82.5,42,102,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,131,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,802984,1,6,6,36,6,6,6,0,6,6,6,0,52.304903,8.717484,133830.6667,313274.1412,772972,3,0,0,0,0,0,776993,155398.6,345234.7626,772972,3,0,0,0,0,20,120,1.245355,7.472129,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857143,6,6,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
6,5778665,9,7,380,6113,193,0,42.222222,69.120868,1469,0,873.285714,739.477905,1123.615922,2.768806,385244.3333,1437017.319,5579205,3,5778665,722333.125,1962661.292,5579205,3,94409,15734.83333,16435.98066,34515,48,0,0,0,0,192,152,1.557453,1.211352,0,1469,381.941176,622.177775,387105.1838,0,0,0,1,0,0,0,0,0,405.8125,42.222222,873.285714,0,0,0,0,0,0,9,380,7,6113,8192,54,8,20,199457,0,199457,199457,5579205,0,5579205,5579205,BENIGN
6,62095520,4,4,104,147,46,6,26,23.094011,64,6,36.75,24.540782,4.04216,0.128834,8870788.571,21900000,58400000,1,58500000,19500000,33700000,58400000,42295,3633119,1211039.667,2097577.903,3633114,1,1,0,0,0,80,80,0.064417,0.064417,6,64,33,21.874643,478.5,0,1,0,0,1,0,0,0,1,37.125,26,36.75,0,0,0,0,0,0,4,104,4,147,294,294,3,20,42295,0,42295,42295,58400000,0,58400000,58400000,BENIGN
6,93819,5,2,11601,26,8760,0,2320.2,3803.229575,20,6,13,9.899495,123930.1208,74.611752,15636.5,35497.45542,87990,63,93819,23454.75,43087.44152,87990,95,209,209,0,209,209,0,0,0,0,124,40,53.294109,21.317644,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,0,1661,2320.2,13,0,0,0,0,0,0,5,11601,2,26,8192,256,3,20,0,0,0,0,0,0,0,0,BENIGN
6,1085053,11,8,574,6532,201,0,52.181818,77.396147,3225,0,816.5,1159.542028,6548.988851,17.510665,60280.72222,85224.62301,307700,3,1085053,108505.3,109808.9691,307715,3,659793,94256.14286,144698.8802,393511,4,0,0,0,0,232,172,10.137754,7.372912,0,3225,355.3,804.926744,647907.0632,0,0,0,1,0,0,0,0,0,374,52.181818,816.5,0,0,0,0,0,0,11,574,8,6532,8192,4,10,20,0,0,0,0,0,0,0,0,BENIGN
6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
17,178,2,2,66,98,33,33,33,0,49,49,49,0,921348.3146,22471.91011,59.333333,97.572195,172,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,80,80,11235.95506,11235.95506,33,49,39.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,49.25,33,49,0,0,0,0,0,0,2,66,2,98,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
6,33,1,1,6,6,6,6,6,0,6,6,6,0,363636.3636,60606.06061,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30303.0303,30303.0303,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
6,78041,7,2,11601,26,5840,0,1657.285714,2128.375336,20,6,13,9.899495,148985.7895,115.323996,9755.125,18817.97449,49607,7,78041,13006.83333,21126.72089,49607,45,7,7,0,7,7,0,0,0,0,164,40,89.696442,25.627555,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,0,1291.888889,1657.285714,13,0,0,0,0,0,0,7,11601,2,26,8192,256,5,20,0,0,0,0,0,0,0,0,BENIGN
6,829413,6,2,11607,26,5840,0,1934.5,2992.388862,20,6,13,9.899495,14025.58195,9.645376,118487.5714,313051.7305,828422,3,829413,165882.6,370370.922,828422,3,117,117,0,117,117,0,0,0,0,144,40,7.234032,2.411344,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0,BENIGN
6,118620421,18,16,950,3554,430,0,52.777778,137.241974,1774,0,222.125,544.882847,37.969853,0.286629,3594558.212,4688439.253,9999734,2,119000000,6977671.824,4403649.317,10000000,38934,113000000,7559607.733,4263192.303,10000000,3,0,0,0,0,372,464,0.151745,0.134884,0,1774,128.685714,384.770044,148047.9866,0,0,0,1,0,0,0,0,0,132.470588,52.777778,222.125,0,0,0,0,0,0,18,950,16,3554,8192,980,17,20,316466.8182,920674.8943,3092406,38701,9992083.909,4377.682913,9999734,9981858,BENIGN
17,138,2,2,52,84,26,26,26,0,42,42,42,0,985507.2464,28985.50725,46,74.478185,132,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,14492.75362,14492.75362,26,42,32.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,40.5,26,42,0,0,0,0,0,0,2,52,2,84,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
17,57289,4,4,124,448,31,31,31,0,112,112,112,0,9984.464731,139.642863,8184.142857,18113.8026,48636,3,57134,19044.66667,32981.13413,57128,3,8650,2883.333333,4949.095406,8598,4,0,0,0,0,80,104,69.821432,69.821432,31,112,67,42.690748,1822.5,0,0,0,0,0,0,0,0,1,75.375,31,112,0,0,0,0,0,0,4,124,4,448,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
17,31361,2,2,84,160,42,42,42,0,80,80,80,0,7780.364147,127.546953,10453.66667,18101.95173,31356,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,64,63.773477,63.773477,42,80,57.2,20.813457,433.2,0,0,0,0,0,0,0,0,1,71.5,42,80,0,0,0,0,0,0,2,84,2,160,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
